,filename,keywords,score,Unnamed: 0,Name,Url,Rating,True Rating,#Ratings,Price,True Price,Display Size,True Display Size,Refresh Rate,Resolution,True Resolution,Response Time,Ports,Num Ports,Curved,Speakers,Height Adjustable,Num Features,Manufacturer,Valid
210,product73,"Multiple monitors, productivity, windows, side by side, input switching, LG",5.0,73,"LG 29WN600-W 29"" 21:9 UltraWide WFHD IPS HDR10 Monitor with FreeSync, Silver",https://www.amazon.com/LG-29WN600-W-29-21-UltraWide/dp/B0876DBCBX/ref=sr_1_80?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-80,4.6/5 Stars,4.6,"2,735",$229.99,229.99,29.0 Inches,29.0,75 Hertz,2560x1080,2764800.0,5 Milliseconds,None Mentioned,1,True,False,False,1,LG,True
211,product73,".screen, functionality, monitor, design, poor, down, angle, viewing, painful, distorted, adjustable, stand",1.0,73,"LG 29WN600-W 29"" 21:9 UltraWide WFHD IPS HDR10 Monitor with FreeSync, Silver",https://www.amazon.com/LG-29WN600-W-29-21-UltraWide/dp/B0876DBCBX/ref=sr_1_80?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-80,4.6/5 Stars,4.6,"2,735",$229.99,229.99,29.0 Inches,29.0,75 Hertz,2560x1080,2764800.0,5 Milliseconds,None Mentioned,1,True,False,False,1,LG,True
212,product73,"Dell, Mac, M1, Mini, ultrawide, flickering, sleep, fuzzy text, YPbPr color space, RGB, LG",5.0,73,"LG 29WN600-W 29"" 21:9 UltraWide WFHD IPS HDR10 Monitor with FreeSync, Silver",https://www.amazon.com/LG-29WN600-W-29-21-UltraWide/dp/B0876DBCBX/ref=sr_1_80?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-80,4.6/5 Stars,4.6,"2,735",$229.99,229.99,29.0 Inches,29.0,75 Hertz,2560x1080,2764800.0,5 Milliseconds,None Mentioned,1,True,False,False,1,LG,True
213,product73,- Mac Mini M1- Monitor- Speakers- Work- Gaming- Picture quality- Videos- Brightness,5.0,73,"LG 29WN600-W 29"" 21:9 UltraWide WFHD IPS HDR10 Monitor with FreeSync, Silver",https://www.amazon.com/LG-29WN600-W-29-21-UltraWide/dp/B0876DBCBX/ref=sr_1_80?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-80,4.6/5 Stars,4.6,"2,735",$229.99,229.99,29.0 Inches,29.0,75 Hertz,2560x1080,2764800.0,5 Milliseconds,None Mentioned,1,True,False,False,1,LG,True
214,product73,-Pc experience -Borderlands 3 -Cyberpunk 2077 -Project Cars -Gears 5 -FX8370 -RX580 -Graphic design -Unreal Engine,5.0,73,"LG 29WN600-W 29"" 21:9 UltraWide WFHD IPS HDR10 Monitor with FreeSync, Silver",https://www.amazon.com/LG-29WN600-W-29-21-UltraWide/dp/B0876DBCBX/ref=sr_1_80?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-80,4.6/5 Stars,4.6,"2,735",$229.99,229.99,29.0 Inches,29.0,75 Hertz,2560x1080,2764800.0,5 Milliseconds,None Mentioned,1,True,False,False,1,LG,True
215,product74,"dual screens, streaming, work",5.0,74,"HP P24v G4 24 Inch FHD IPS LED-Backlit LCD 2-Pack Monitor Bundle with HDMI, Blue Light Filter, Dual Monitor Stand, MK270 Wireless Keyboard and Mouse Combo, Gel Pad",https://www.amazon.com/HP-LED-Backlit-Monitor-Wireless-Keyboard/dp/B08XVTB2BN/ref=sr_1_81?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-81,4.4/5 Stars,4.4,26,$499.00,499.0,24.0 Inches,24.0,,,,,"HDMI, VGA",2,False,False,False,0,hp,False
216,product74,helpful,5.0,74,"HP P24v G4 24 Inch FHD IPS LED-Backlit LCD 2-Pack Monitor Bundle with HDMI, Blue Light Filter, Dual Monitor Stand, MK270 Wireless Keyboard and Mouse Combo, Gel Pad",https://www.amazon.com/HP-LED-Backlit-Monitor-Wireless-Keyboard/dp/B08XVTB2BN/ref=sr_1_81?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-81,4.4/5 Stars,4.4,26,$499.00,499.0,24.0 Inches,24.0,,,,,"HDMI, VGA",2,False,False,False,0,hp,False
217,product74,"Great, needed, for",4.0,74,"HP P24v G4 24 Inch FHD IPS LED-Backlit LCD 2-Pack Monitor Bundle with HDMI, Blue Light Filter, Dual Monitor Stand, MK270 Wireless Keyboard and Mouse Combo, Gel Pad",https://www.amazon.com/HP-LED-Backlit-Monitor-Wireless-Keyboard/dp/B08XVTB2BN/ref=sr_1_81?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-81,4.4/5 Stars,4.4,26,$499.00,499.0,24.0 Inches,24.0,,,,,"HDMI, VGA",2,False,False,False,0,hp,False
218,product74,helpful,4.0,74,"HP P24v G4 24 Inch FHD IPS LED-Backlit LCD 2-Pack Monitor Bundle with HDMI, Blue Light Filter, Dual Monitor Stand, MK270 Wireless Keyboard and Mouse Combo, Gel Pad",https://www.amazon.com/HP-LED-Backlit-Monitor-Wireless-Keyboard/dp/B08XVTB2BN/ref=sr_1_81?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-81,4.4/5 Stars,4.4,26,$499.00,499.0,24.0 Inches,24.0,,,,,"HDMI, VGA",2,False,False,False,0,hp,False
219,product74,-Two monitors come with one HDMI cable -Desktop only has one HDMI port -There is an additional VGA port -Cable not included with the monitor -Stand requires an allen wrench to loosen and tighten,1.0,74,"HP P24v G4 24 Inch FHD IPS LED-Backlit LCD 2-Pack Monitor Bundle with HDMI, Blue Light Filter, Dual Monitor Stand, MK270 Wireless Keyboard and Mouse Combo, Gel Pad",https://www.amazon.com/HP-LED-Backlit-Monitor-Wireless-Keyboard/dp/B08XVTB2BN/ref=sr_1_81?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-81,4.4/5 Stars,4.4,26,$499.00,499.0,24.0 Inches,24.0,,,,,"HDMI, VGA",2,False,False,False,0,hp,False
220,product74,"delay, shipping, seller, shipping company, fast, email, update, items, monitors, products, described, arm, keyboard, mouse combo",4.0,74,"HP P24v G4 24 Inch FHD IPS LED-Backlit LCD 2-Pack Monitor Bundle with HDMI, Blue Light Filter, Dual Monitor Stand, MK270 Wireless Keyboard and Mouse Combo, Gel Pad",https://www.amazon.com/HP-LED-Backlit-Monitor-Wireless-Keyboard/dp/B08XVTB2BN/ref=sr_1_81?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-81,4.4/5 Stars,4.4,26,$499.00,499.0,24.0 Inches,24.0,,,,,"HDMI, VGA",2,False,False,False,0,hp,False
221,product74,- 2 monitors- a stand- would not fit on desk- returned- not refunded- they claimed it was a bundle so they couldn't break apart costs- after giving me run-around for a month.,5.0,74,"HP P24v G4 24 Inch FHD IPS LED-Backlit LCD 2-Pack Monitor Bundle with HDMI, Blue Light Filter, Dual Monitor Stand, MK270 Wireless Keyboard and Mouse Combo, Gel Pad",https://www.amazon.com/HP-LED-Backlit-Monitor-Wireless-Keyboard/dp/B08XVTB2BN/ref=sr_1_81?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656557093&sprefix=computer+monitor%2Caps%2C192&sr=8-81,4.4/5 Stars,4.4,26,$499.00,499.0,24.0 Inches,24.0,,,,,"HDMI, VGA",2,False,False,False,0,hp,False
222,product42,"-the monitor has VRR (variable refresh rate) by default, which can be turned off-in order to get full 4K 60hz RGB 30-bit color, you must switch USB-Prioritization to ""High Resolution""",4.0,42,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",https://www.amazon.com/Dell-S2722QC-Response-Integrated-Speakers/dp/B09DTDRJWP/ref=sr_1_49?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-49,4.4/5 Stars,4.4,338,$464.99,464.99,27.0 Inches,27.0,60 Hertz,3840x2160,8294400.0,8 Milliseconds,"HDMI, Display Port, USB Type-C",3,False,True,True,2,Dell Computers,True
223,product42,-M1 Macbook Air-external monitors-screen real estate-Dell monitor-4K monitors-USB-C hubs,5.0,42,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",https://www.amazon.com/Dell-S2722QC-Response-Integrated-Speakers/dp/B09DTDRJWP/ref=sr_1_49?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-49,4.4/5 Stars,4.4,338,$464.99,464.99,27.0 Inches,27.0,60 Hertz,3840x2160,8294400.0,8 Milliseconds,"HDMI, Display Port, USB Type-C",3,False,True,True,2,Dell Computers,True
224,product42,-Good monitor -Sharp colors -Good response time -USB-Type C -Variable refresh rate,5.0,42,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",https://www.amazon.com/Dell-S2722QC-Response-Integrated-Speakers/dp/B09DTDRJWP/ref=sr_1_49?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-49,4.4/5 Stars,4.4,338,$464.99,464.99,27.0 Inches,27.0,60 Hertz,3840x2160,8294400.0,8 Milliseconds,"HDMI, Display Port, USB Type-C",3,False,True,True,2,Dell Computers,True
225,product42,"-Great for office work -Text is super sharp -USB-C to DisplayPort cables are hard to find -Bidirectional cable needed -Prefer sharpness of 27"" 4K",5.0,42,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",https://www.amazon.com/Dell-S2722QC-Response-Integrated-Speakers/dp/B09DTDRJWP/ref=sr_1_49?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-49,4.4/5 Stars,4.4,338,$464.99,464.99,27.0 Inches,27.0,60 Hertz,3840x2160,8294400.0,8 Milliseconds,"HDMI, Display Port, USB Type-C",3,False,True,True,2,Dell Computers,True
226,product42,"-Macbook Pro 14""-Thunderbolt 3-Dual monitors-LG line-Dell-USB-C-4K",5.0,42,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",https://www.amazon.com/Dell-S2722QC-Response-Integrated-Speakers/dp/B09DTDRJWP/ref=sr_1_49?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-49,4.4/5 Stars,4.4,338,$464.99,464.99,27.0 Inches,27.0,60 Hertz,3840x2160,8294400.0,8 Milliseconds,"HDMI, Display Port, USB Type-C",3,False,True,True,2,Dell Computers,True
227,product42,"-M1 Mac mini -27"" iMac -5k display -USB C cable -USB A accessories -speakers -webcam",5.0,42,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",https://www.amazon.com/Dell-S2722QC-Response-Integrated-Speakers/dp/B09DTDRJWP/ref=sr_1_49?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-49,4.4/5 Stars,4.4,338,$464.99,464.99,27.0 Inches,27.0,60 Hertz,3840x2160,8294400.0,8 Milliseconds,"HDMI, Display Port, USB Type-C",3,False,True,True,2,Dell Computers,True
228,product42,"Monitor, Macbook Pro, 2019, picture, crystal clear, fonts, crisp, charges laptop",5.0,42,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",https://www.amazon.com/Dell-S2722QC-Response-Integrated-Speakers/dp/B09DTDRJWP/ref=sr_1_49?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-49,4.4/5 Stars,4.4,338,$464.99,464.99,27.0 Inches,27.0,60 Hertz,3840x2160,8294400.0,8 Milliseconds,"HDMI, Display Port, USB Type-C",3,False,True,True,2,Dell Computers,True
229,product42,"Dell Monitor, color, quality, photographs, high definition, post processing, cameras.",5.0,42,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",https://www.amazon.com/Dell-S2722QC-Response-Integrated-Speakers/dp/B09DTDRJWP/ref=sr_1_49?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-49,4.4/5 Stars,4.4,338,$464.99,464.99,27.0 Inches,27.0,60 Hertz,3840x2160,8294400.0,8 Milliseconds,"HDMI, Display Port, USB Type-C",3,False,True,True,2,Dell Computers,True
230,product42,-4K Dell XPS-13 9300 -The resolution and color are terrific -The multiple-image screen size is just right for my desk -It was essentially plug and play and worked beautifully right out of the box -It is also compatible,5.0,42,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",https://www.amazon.com/Dell-S2722QC-Response-Integrated-Speakers/dp/B09DTDRJWP/ref=sr_1_49?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-49,4.4/5 Stars,4.4,338,$464.99,464.99,27.0 Inches,27.0,60 Hertz,3840x2160,8294400.0,8 Milliseconds,"HDMI, Display Port, USB Type-C",3,False,True,True,2,Dell Computers,True
231,product42,"One person found this helpfulhelpful, person",5.0,42,"Dell S2722QC 27-inch 4K USB-C Monitor - UHD (3840 x 2160) Display, 60Hz Refresh Rate, 8MS Grey-to-Grey Response Time (Normal Mode), Built-in Dual 3W Speakers, 1.07 Billion Colors - Platinum Silver",https://www.amazon.com/Dell-S2722QC-Response-Integrated-Speakers/dp/B09DTDRJWP/ref=sr_1_49?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-49,4.4/5 Stars,4.4,338,$464.99,464.99,27.0 Inches,27.0,60 Hertz,3840x2160,8294400.0,8 Milliseconds,"HDMI, Display Port, USB Type-C",3,False,True,True,2,Dell Computers,True
232,product45,-Hi-All-I-purchased-these-to-mount-on-a-dual-stand.-Other reviewers were saying there are no holes so how.  Well I downloaded the manual from Asus and,5.0,45,"ASUS VP279HE 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care, HDMI VGA, Frameless, Low Blue Light, Flicker Free, VESA Wall Mountable",https://www.amazon.com/ASUS-VP279HE-Adaptive-Sync-Frameless-Mountable/dp/B08RH8VGG9/ref=sr_1_52?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-52,4.7/5 Stars,4.7,"2,093",$174.00,174.0,27.0 Inches,27.0,75 Hertz,1920x1080,2073600.0,1 Milliseconds,"HDMI, VGA",2,False,False,False,0,Asus,True
233,product45,-form factor -slim bezel -dual arm monitor mount -Unpluggable dual monitor docking station -HDMI -AMD Free-Sync/Adaptive-Sync technology,4.0,45,"ASUS VP279HE 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care, HDMI VGA, Frameless, Low Blue Light, Flicker Free, VESA Wall Mountable",https://www.amazon.com/ASUS-VP279HE-Adaptive-Sync-Frameless-Mountable/dp/B08RH8VGG9/ref=sr_1_52?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-52,4.7/5 Stars,4.7,"2,093",$174.00,174.0,27.0 Inches,27.0,75 Hertz,1920x1080,2073600.0,1 Milliseconds,"HDMI, VGA",2,False,False,False,0,Asus,True
234,product45,"-1080p 27"" monitor-Good color quality-Sleek design-Thin bezels-Matte coating reduces reflections-HDMI cable included-Lots of OSD options-Freesync",5.0,45,"ASUS VP279HE 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care, HDMI VGA, Frameless, Low Blue Light, Flicker Free, VESA Wall Mountable",https://www.amazon.com/ASUS-VP279HE-Adaptive-Sync-Frameless-Mountable/dp/B08RH8VGG9/ref=sr_1_52?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-52,4.7/5 Stars,4.7,"2,093",$174.00,174.0,27.0 Inches,27.0,75 Hertz,1920x1080,2073600.0,1 Milliseconds,"HDMI, VGA",2,False,False,False,0,Asus,True
235,product45,-Monitor-Clarity-Brightness-Samsung-Stock Market-Screen Size-Trading,5.0,45,"ASUS VP279HE 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care, HDMI VGA, Frameless, Low Blue Light, Flicker Free, VESA Wall Mountable",https://www.amazon.com/ASUS-VP279HE-Adaptive-Sync-Frameless-Mountable/dp/B08RH8VGG9/ref=sr_1_52?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-52,4.7/5 Stars,4.7,"2,093",$174.00,174.0,27.0 Inches,27.0,75 Hertz,1920x1080,2073600.0,1 Milliseconds,"HDMI, VGA",2,False,False,False,0,Asus,True
236,product45,"quality, Asus, screen, size, brightness, bluelight filtering, mountable, refresh rate, clarity",5.0,45,"ASUS VP279HE 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care, HDMI VGA, Frameless, Low Blue Light, Flicker Free, VESA Wall Mountable",https://www.amazon.com/ASUS-VP279HE-Adaptive-Sync-Frameless-Mountable/dp/B08RH8VGG9/ref=sr_1_52?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-52,4.7/5 Stars,4.7,"2,093",$174.00,174.0,27.0 Inches,27.0,75 Hertz,1920x1080,2073600.0,1 Milliseconds,"HDMI, VGA",2,False,False,False,0,Asus,True
237,product45,"-Display quality -27"" monitor -Under $150 - Clearer display -Tilted angle",5.0,45,"ASUS VP279HE 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care, HDMI VGA, Frameless, Low Blue Light, Flicker Free, VESA Wall Mountable",https://www.amazon.com/ASUS-VP279HE-Adaptive-Sync-Frameless-Mountable/dp/B08RH8VGG9/ref=sr_1_52?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-52,4.7/5 Stars,4.7,"2,093",$174.00,174.0,27.0 Inches,27.0,75 Hertz,1920x1080,2073600.0,1 Milliseconds,"HDMI, VGA",2,False,False,False,0,Asus,True
238,product45,"Monitor, videos, stocks, slim",5.0,45,"ASUS VP279HE 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care, HDMI VGA, Frameless, Low Blue Light, Flicker Free, VESA Wall Mountable",https://www.amazon.com/ASUS-VP279HE-Adaptive-Sync-Frameless-Mountable/dp/B08RH8VGG9/ref=sr_1_52?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-52,4.7/5 Stars,4.7,"2,093",$174.00,174.0,27.0 Inches,27.0,75 Hertz,1920x1080,2073600.0,1 Milliseconds,"HDMI, VGA",2,False,False,False,0,Asus,True
239,product45,-image quality-75hz refresh rate-black is deep-colors are rich-no light bleed-no flickering or trailing-borderlands 3,5.0,45,"ASUS VP279HE 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care, HDMI VGA, Frameless, Low Blue Light, Flicker Free, VESA Wall Mountable",https://www.amazon.com/ASUS-VP279HE-Adaptive-Sync-Frameless-Mountable/dp/B08RH8VGG9/ref=sr_1_52?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-52,4.7/5 Stars,4.7,"2,093",$174.00,174.0,27.0 Inches,27.0,75 Hertz,1920x1080,2073600.0,1 Milliseconds,"HDMI, VGA",2,False,False,False,0,Asus,True
240,product45,"One person found this helpfulhelpful, person",4.0,45,"ASUS VP279HE 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care, HDMI VGA, Frameless, Low Blue Light, Flicker Free, VESA Wall Mountable",https://www.amazon.com/ASUS-VP279HE-Adaptive-Sync-Frameless-Mountable/dp/B08RH8VGG9/ref=sr_1_52?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-52,4.7/5 Stars,4.7,"2,093",$174.00,174.0,27.0 Inches,27.0,75 Hertz,1920x1080,2073600.0,1 Milliseconds,"HDMI, VGA",2,False,False,False,0,Asus,True
241,product45,"Great, huge, amazing color, responsiveness, favorite, weak neck, bobbles",5.0,45,"ASUS VP279HE 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care, HDMI VGA, Frameless, Low Blue Light, Flicker Free, VESA Wall Mountable",https://www.amazon.com/ASUS-VP279HE-Adaptive-Sync-Frameless-Mountable/dp/B08RH8VGG9/ref=sr_1_52?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556886&sprefix=computer+monitor%2Caps%2C192&sr=8-52,4.7/5 Stars,4.7,"2,093",$174.00,174.0,27.0 Inches,27.0,75 Hertz,1920x1080,2073600.0,1 Milliseconds,"HDMI, VGA",2,False,False,False,0,Asus,True
242,product11,"Brands, LG products, customer satisfaction, ""dumb"" TVs, display connoisseur",5.0,11,"LG 27MP400-B 27” Full HD (1920 x 1080) IPS Display with 3-Side Virtually Borderless Design, AMD FreeSync and OnScreen Control – Black",https://www.amazon.com/LG-27MP400-B-Virtually-Borderless-FreeSync/dp/B097NXN7RF/ref=sr_1_15?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-15,4.6/5 Stars,4.6,210,$163.91,163.91,27.0 Inches,27.0,75 Hertz,FullHDIPS,,5 Milliseconds,HDMI,1,False,False,False,0,LG,False
243,product11,"monitor, laptop, quality, shipment, delivery, easy",5.0,11,"LG 27MP400-B 27” Full HD (1920 x 1080) IPS Display with 3-Side Virtually Borderless Design, AMD FreeSync and OnScreen Control – Black",https://www.amazon.com/LG-27MP400-B-Virtually-Borderless-FreeSync/dp/B097NXN7RF/ref=sr_1_15?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-15,4.6/5 Stars,4.6,210,$163.91,163.91,27.0 Inches,27.0,75 Hertz,FullHDIPS,,5 Milliseconds,HDMI,1,False,False,False,0,LG,False
244,product11,"inexpensive, monitor, amateur, radio, software, development, Raspberry Pi, bright, sharp",5.0,11,"LG 27MP400-B 27” Full HD (1920 x 1080) IPS Display with 3-Side Virtually Borderless Design, AMD FreeSync and OnScreen Control – Black",https://www.amazon.com/LG-27MP400-B-Virtually-Borderless-FreeSync/dp/B097NXN7RF/ref=sr_1_15?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-15,4.6/5 Stars,4.6,210,$163.91,163.91,27.0 Inches,27.0,75 Hertz,FullHDIPS,,5 Milliseconds,HDMI,1,False,False,False,0,LG,False
245,product11,-2nd monitor -bigger than expected -sharp picture,5.0,11,"LG 27MP400-B 27” Full HD (1920 x 1080) IPS Display with 3-Side Virtually Borderless Design, AMD FreeSync and OnScreen Control – Black",https://www.amazon.com/LG-27MP400-B-Virtually-Borderless-FreeSync/dp/B097NXN7RF/ref=sr_1_15?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-15,4.6/5 Stars,4.6,210,$163.91,163.91,27.0 Inches,27.0,75 Hertz,FullHDIPS,,5 Milliseconds,HDMI,1,False,False,False,0,LG,False
246,product11,"large, monitor, screen, control, joystick, picture, sharp, colors, crisp",5.0,11,"LG 27MP400-B 27” Full HD (1920 x 1080) IPS Display with 3-Side Virtually Borderless Design, AMD FreeSync and OnScreen Control – Black",https://www.amazon.com/LG-27MP400-B-Virtually-Borderless-FreeSync/dp/B097NXN7RF/ref=sr_1_15?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-15,4.6/5 Stars,4.6,210,$163.91,163.91,27.0 Inches,27.0,75 Hertz,FullHDIPS,,5 Milliseconds,HDMI,1,False,False,False,0,LG,False
247,product11,"person, helpful",5.0,11,"LG 27MP400-B 27” Full HD (1920 x 1080) IPS Display with 3-Side Virtually Borderless Design, AMD FreeSync and OnScreen Control – Black",https://www.amazon.com/LG-27MP400-B-Virtually-Borderless-FreeSync/dp/B097NXN7RF/ref=sr_1_15?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-15,4.6/5 Stars,4.6,210,$163.91,163.91,27.0 Inches,27.0,75 Hertz,FullHDIPS,,5 Milliseconds,HDMI,1,False,False,False,0,LG,False
248,product11,"LG, monitor, thrift shops, Total Juck, buy new",5.0,11,"LG 27MP400-B 27” Full HD (1920 x 1080) IPS Display with 3-Side Virtually Borderless Design, AMD FreeSync and OnScreen Control – Black",https://www.amazon.com/LG-27MP400-B-Virtually-Borderless-FreeSync/dp/B097NXN7RF/ref=sr_1_15?crid=2HRQHDDQ8D5R0&keywords=computer+monitor&qid=1656556667&sprefix=computer+monitor%2Caps%2C192&sr=8-15,4.6/5 Stars,4.6,210,$163.91,163.91,27.0 Inches,27.0,75 Hertz,FullHDIPS,,5 Milliseconds,HDMI,1,False,False,False,0,LG,False
